program_id,title,provider,target_audience,program_type,created_at,modified_at,start_date,end_date,related_major,price,image_url,eligible_region,venue_region,operate_cycle
834,[진로멘토링] 환경공학전문가(화학공학부)_울산과학대,울산과학대학교(서부캠퍼스),중 고,대화형,46:38.2,46:38.2,2025-05-01,2035-05-31,화학공학,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20230711&physical=F712BF718BDF4BD985455DB7B5BBC00E.jpg,전국,체험처,월화수목금
835,콩콩! 자라는 꿈: 작은 콩에서 시작되는 진로여행,농업회사법인 군산 숲티움,초,현장직업체험형,46:38.2,46:38.2,2025-04-01,2025-11-30,곡식작물 재배원,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250514&physical=E177D8B0A3294505B1BE6E08D860CA37.png,전국,체험처,목
836,그린 메이커 : 천연수세미 만들기 (with 천연세제열매),에너지전환해유 사회적협동조합,초 중 고,현장견학형,46:38.2,46:38.2,2025-05-14,2026-12-31,환경/자원개발협력(산림/환경/에너지),25000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250514&physical=C91A03AA2F1F47AB8AA9D03EEC77EAF9.jpg,전국,체험처,월화수목금
837,물금청소년문화의집 진로창의 특성화체험활동,물금청소년문화의집,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-05-14,2025-12-31,기타 시각 및 공연 예술가,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250514&physical=6A61A61A2FAE4855A577F50EA03B4295.jpg,전국,체험처,수목
838,황동판 톱질로 만드는 나만의 열쇠고리 - 특별한 금속공예 체험,꽃은공방,중,학과체험형,46:38.2,46:38.2,2025-05-12,2025-12-31,공예,10000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250514&physical=5C95D2CF6A6F4416A7864640E98D410C.jpg,전국,학교,월화수목금토
839,은반지만들기 체험/반지대학_청주캠퍼스,반지대학 청주캠퍼스,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-01,2026-12-31,공예원,30000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20230211&physical=990D309E214E4FC1B49DC3CC97817002.jpg,전국,학교,월화수목금토
840,한국 전통 보자기아트의 정의 및 다양한 사례와 활용법,비단아씨보자기양품점,초 중,현장직업체험형,46:38.2,46:38.2,2025-05-14,2025-12-31,공예원,30000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250514&physical=EB5E960F2B024936980304508765BA69.jpg,전국,학교,화수목금토일
841,케이크만들기,아몬드공방,초 중 고,현장견학형,46:38.2,46:38.2,2025-05-16,2028-05-31,주방장 및 요리 연구가,30000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250514&physical=16A9CA649E004E5AB2ECCF7F9802390A.jpg,전국,체험처,월화수목금토일
842,2025년 농촌진흥청 연구현장 진로탐방,농촌진흥청(농업과학관),초 중 고,현장견학형,46:38.2,46:38.2,2025-06-12,2025-12-31,생명과학 연구원,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250514&physical=C457795FCFAC4F6FAFF038B05BED7D15.jpg,전국,체험처,목
843,텃밭 케이크 만들기,힐빙하우스 베이킹스튜디오,중,현장직업체험형,46:38.2,46:38.2,2025-05-13,2026-03-31,기타 조리사,30000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250513&physical=C50E09E123DA4D0DB87EB43F40883FB8.jpeg,전국,체험처,월화수목금
844,"웹툰작가 직업체험 / 아이패드드로잉 및 만화그리기 이모티콘, 굿즈제작",지토의숲,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-07-04,2027-12-31,만화영화/컴퓨터애니메이션,10000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250513&physical=1CB5E97E06ED4EDA94A77469095D9918.jpg,전국,학교,화수
845,찾아가는 제주전통문화체험과 전통놀이체험,전통놀이문화지원협의회,초 중,현장견학형,46:38.2,46:38.2,2025-05-13,2027-12-31,문화·예술 기획자 및 매니저,35000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240220&physical=55E615F5A0C14E5EBCC1A891560107B4.jpg,전국,체험처,월화수목금
846,D.I.Y 가구 제작 체험,Hafele 동군산점,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-05-13,2025-12-31,가구 제조·수리원,50000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20220424&physical=12C59F364AA94AD4BB49AE1C90A648F6.jpg,전국,체험처,월수금
847,스케이트보드/롱보드/서프스케이트 체험 및 정규 수업,나인먼스보드스쿨,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-05-20,2035-05-15,"스포츠강사, 레크리에이션강사 및 기타 관련 전문가",20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250513&physical=C6AD784231A6494299EDAFDB14424828.png,전국,학교,월화수목금
848,톡톡! 방울 토마토: 작고 달콤한 진로여행,농업회사법인 군산 숲티움,초,현장직업체험형,46:38.2,46:38.2,2025-04-01,2025-11-28,과수작물 재배원,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250513&physical=48D703CBAB2B4E50967CD31EF3A55DEB.png,전국,체험처,수
849,창의문화연구소와 함께하는 공예테라피 (제로페이퍼아트/환경수업),창의문화교육연구소,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-01-01,2025-12-31,예술·디자인·방송직,23000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250512&physical=7173023B057044CBB6BA61BC103569F8.jpg,전국,체험처,월화수목금토
850,창의문화연구소와 함께하는 공예테라피 (우드버닝),창의문화교육연구소,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-01-01,2025-12-31,예술·디자인·방송직,25000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250512&physical=131BAD8085BA43D9914856BA081C0A5C.jpg,전국,체험처,월화수목금토
851,생존로프체험(안전교육),하가막체험휴양마을,초,현장직업체험형,46:38.2,46:38.2,2025-03-01,2025-11-30,"스포츠강사, 레크리에이션강사 및 기타 관련 전문가",15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250512&physical=430A9E8E2C9E4F74BF385B8F0D899D5C.jpg,전국,체험처,월화수목금
852,에너지 메이커 : 탄소중립 건축물 만들기(재생에너지 블록놀이),에너지전환해유 사회적협동조합,초,현장견학형,46:38.2,46:38.2,2025-05-13,2026-05-31,환경/자원개발협력(산림/환경/에너지),35000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250512&physical=AD489ECF3AD84E958FD425EFE450920A.jpg,전국,체험처,월화수목금
853,2025 전공 악기 체험(서울디자인고 - 사운드뮤직디자인과),서울디자인고등학교,중,학과체험형,46:38.2,46:38.2,2025-08-27,2025-08-27,대중/실용/영화음악,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250512&physical=AD855A578DAD487488969426F58A7CB7.png,"서울특별시 강남구, 서울특별시 강동구, 서울특별시 강북구, 서울특별시 강서구, 서울특별시 관악구, 서울특별시 광진구, 서울특별시 구로구, 서울특별시 금천구, 서울특별시 노원구, 서울특별시 도봉구, 서울특별시 동대문구, 서울특별시 동작구, 서울특별시 마포구, 서울특별시 서대문구, 서울특별시 서초구, 서울특별시 성동구, 서울특별시 성북구, 서울특별시 송파구, 서울특별시 양천구, 서울특별시 영등포구, 서울특별시 용산구, 서울특별시 은평구, 서울특별시 종로구, 서울특별시 중구, 서울특별시 중랑구, 경기도 가평군, 경기도 고양시, 경기도 과천시, 경기도 광명시, 경기도 광주시, 경기도 구리시, 경기도 군포시, 경기도 김포시, 경기도 남양주시, 경기도 동두천시, 경기도 부천시, 경기도 성남시, 경기도 수원시, 경기도 시흥시, 경기도 안산시, 경기도 안성시, 경기도 안양시, 경기도 양주시, 경기도 양평군, 경기도 여주시, 경기도 연천군, 경기도 오산시, 경기도 용인시, 경기도 의왕시, 경기도 의정부시, 경기도 이천시, 경기도 파주시, 경기도 평택시, 경기도 포천시, 경기도 하남시, 경기도 화성시, 인천광역시 강화군, 인천광역시 계양구, 인천광역시 미추홀구, 인천광역시 남동구, 인천광역시 동구, 인천광역시 부평구, 인천광역시 서구, 인천광역시 연수구, 인천광역시 옹진군, 인천광역시 중구",학교,
854,2025 VR 드론 체험 및 애니메이션(서울디자인고 - 영상디자인과),서울디자인고등학교,중,학과체험형,46:38.2,46:38.2,2025-08-27,2025-08-27,영상·녹화·편집 기사,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250512&physical=E304CBD579E946148EB6735F0DF06036.png,"서울특별시 강남구, 서울특별시 강동구, 서울특별시 강북구, 서울특별시 강서구, 서울특별시 관악구, 서울특별시 광진구, 서울특별시 구로구, 서울특별시 금천구, 서울특별시 노원구, 서울특별시 도봉구, 서울특별시 동대문구, 서울특별시 동작구, 서울특별시 마포구, 서울특별시 서대문구, 서울특별시 서초구, 서울특별시 성동구, 서울특별시 성북구, 서울특별시 송파구, 서울특별시 양천구, 서울특별시 영등포구, 서울특별시 용산구, 서울특별시 은평구, 서울특별시 종로구, 서울특별시 중구, 서울특별시 중랑구, 경기도 가평군, 경기도 고양시, 경기도 과천시, 경기도 광명시, 경기도 광주시, 경기도 구리시, 경기도 군포시, 경기도 김포시, 경기도 남양주시, 경기도 동두천시, 경기도 부천시, 경기도 성남시, 경기도 수원시, 경기도 시흥시, 경기도 안산시, 경기도 안성시, 경기도 안양시, 경기도 양주시, 경기도 양평군, 경기도 여주시, 경기도 연천군, 경기도 오산시, 경기도 용인시, 경기도 의왕시, 경기도 의정부시, 경기도 이천시, 경기도 파주시, 경기도 평택시, 경기도 포천시, 경기도 하남시, 경기도 화성시, 인천광역시 강화군, 인천광역시 계양구, 인천광역시 미추홀구, 인천광역시 남동구, 인천광역시 동구, 인천광역시 부평구, 인천광역시 서구, 인천광역시 연수구, 인천광역시 옹진군, 인천광역시 중구",학교,
855,2025 3D가상 의상 디자인(서울디자인고 - 스마트패션디자인과),서울디자인고등학교,중,학과체험형,46:38.2,46:38.2,2025-08-27,2025-08-27,패션 디자이너,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250512&physical=CF9CE1DEF12840EDB7FC533AA90CD975.png,"서울특별시 강남구, 서울특별시 강동구, 서울특별시 강북구, 서울특별시 강서구, 서울특별시 관악구, 서울특별시 광진구, 서울특별시 구로구, 서울특별시 금천구, 서울특별시 노원구, 서울특별시 도봉구, 서울특별시 동대문구, 서울특별시 동작구, 서울특별시 마포구, 서울특별시 서대문구, 서울특별시 서초구, 서울특별시 성동구, 서울특별시 성북구, 서울특별시 송파구, 서울특별시 양천구, 서울특별시 영등포구, 서울특별시 용산구, 서울특별시 은평구, 서울특별시 종로구, 서울특별시 중구, 서울특별시 중랑구, 경기도 가평군, 경기도 고양시, 경기도 과천시, 경기도 광명시, 경기도 광주시, 경기도 구리시, 경기도 군포시, 경기도 김포시, 경기도 남양주시, 경기도 동두천시, 경기도 부천시, 경기도 성남시, 경기도 수원시, 경기도 시흥시, 경기도 안산시, 경기도 안성시, 경기도 안양시, 경기도 양주시, 경기도 양평군, 경기도 여주시, 경기도 연천군, 경기도 오산시, 경기도 용인시, 경기도 의왕시, 경기도 의정부시, 경기도 이천시, 경기도 파주시, 경기도 평택시, 경기도 포천시, 경기도 하남시, 경기도 화성시, 인천광역시 강화군, 인천광역시 계양구, 인천광역시 미추홀구, 인천광역시 남동구, 인천광역시 동구, 인천광역시 부평구, 인천광역시 서구, 인천광역시 연수구, 인천광역시 옹진군, 인천광역시 중구",학교,
856,2025 아이덴티티 디자인(서울디자인고 - 크리에이티브디자인과),서울디자인고등학교,중,학과체험형,46:38.2,46:38.2,2025-08-27,2025-08-27,시각 디자이너,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250512&physical=0F46F7F99D474360801917D86BFE1F7C.png,"서울특별시 강남구, 서울특별시 강동구, 서울특별시 강북구, 서울특별시 강서구, 서울특별시 관악구, 서울특별시 광진구, 서울특별시 구로구, 서울특별시 금천구, 서울특별시 노원구, 서울특별시 도봉구, 서울특별시 동대문구, 서울특별시 동작구, 서울특별시 마포구, 서울특별시 서대문구, 서울특별시 서초구, 서울특별시 성동구, 서울특별시 성북구, 서울특별시 송파구, 서울특별시 양천구, 서울특별시 영등포구, 서울특별시 용산구, 서울특별시 은평구, 서울특별시 종로구, 서울특별시 중구, 서울특별시 중랑구, 경기도 가평군, 경기도 고양시, 경기도 과천시, 경기도 광명시, 경기도 광주시, 경기도 구리시, 경기도 군포시, 경기도 김포시, 경기도 남양주시, 경기도 동두천시, 경기도 부천시, 경기도 성남시, 경기도 수원시, 경기도 시흥시, 경기도 안산시, 경기도 안성시, 경기도 안양시, 경기도 양주시, 경기도 양평군, 경기도 여주시, 경기도 연천군, 경기도 오산시, 경기도 용인시, 경기도 의왕시, 경기도 의정부시, 경기도 이천시, 경기도 파주시, 경기도 평택시, 경기도 포천시, 경기도 하남시, 경기도 화성시, 인천광역시 강화군, 인천광역시 계양구, 인천광역시 미추홀구, 인천광역시 남동구, 인천광역시 동구, 인천광역시 부평구, 인천광역시 서구, 인천광역시 연수구, 인천광역시 옹진군, 인천광역시 중구",학교,
857,2025 인테리어 소품 만들기(서울디자인고 - 3D건축인테리어과),서울디자인고등학교,중,학과체험형,46:38.2,46:38.2,2025-08-27,2025-08-27,건축가,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250512&physical=BCE713847B4C45D899B616169B0C149D.png,"서울특별시 강남구, 서울특별시 강동구, 서울특별시 강북구, 서울특별시 강서구, 서울특별시 관악구, 서울특별시 광진구, 서울특별시 구로구, 서울특별시 금천구, 서울특별시 노원구, 서울특별시 도봉구, 서울특별시 동대문구, 서울특별시 동작구, 서울특별시 마포구, 서울특별시 서대문구, 서울특별시 서초구, 서울특별시 성동구, 서울특별시 성북구, 서울특별시 송파구, 서울특별시 양천구, 서울특별시 영등포구, 서울특별시 용산구, 서울특별시 은평구, 서울특별시 종로구, 서울특별시 중구, 서울특별시 중랑구, 경기도 가평군, 경기도 고양시, 경기도 과천시, 경기도 광명시, 경기도 광주시, 경기도 구리시, 경기도 군포시, 경기도 김포시, 경기도 남양주시, 경기도 동두천시, 경기도 부천시, 경기도 성남시, 경기도 수원시, 경기도 시흥시, 경기도 안산시, 경기도 안성시, 경기도 안양시, 경기도 양주시, 경기도 양평군, 경기도 여주시, 경기도 연천군, 경기도 오산시, 경기도 용인시, 경기도 의왕시, 경기도 의정부시, 경기도 이천시, 경기도 파주시, 경기도 평택시, 경기도 포천시, 경기도 하남시, 경기도 화성시, 인천광역시 강화군, 인천광역시 계양구, 인천광역시 미추홀구, 인천광역시 남동구, 인천광역시 동구, 인천광역시 부평구, 인천광역시 서구, 인천광역시 연수구, 인천광역시 옹진군, 인천광역시 중구",학교,
